RefSeq,Organism,Lineage,DoriC_oriC_0,DoriC_oriC_1,DoriC_oriC_2,DoriC_oriC_3,Sequence_length,False_order,GC_Concentration,oriC_middles_0,oriC_middles_1,oriC_middles_2,oriC_middles_3,oriC_middles_4,oriC_middles_5,oriC_middles_6,oriC_middles_7,oriC_middles_8,oriC_middles_9,Occurance_oriC_0,Occurance_oriC_1,Occurance_oriC_2,Occurance_oriC_3,Occurance_oriC_4,Occurance_oriC_5,Occurance_oriC_6,Occurance_oriC_7,Occurance_oriC_8,Occurance_oriC_9
NC_021193,Mycobacterium tuberculosis CAS/NITR204,"Bacteria, Actinobacteria, Actinobacteridae, Actinomycetales, Corynebacterineae, Mycobacteriaceae, Mycobacterium, Mycobacterium tuberculosis complex","(4392274.0, 4392876.0)","(1525.0, 2051.0)",,,4392876,False,0.6556838845439753,4392573,3887171.0,,,,,,,,,0.75,0.25,,,,,,,,
NZ_CP017116,"Erysipelothrix rhusiopathiae strain WH13013 chromosome, complete genome.","Bacteria, Firmicutes, Erysipelotrichia, Erysipelotrichales, Erysipelotrichaceae, Erysipelothrix","(651283.0, 651545.0)","(649130.0, 649920.0)",,,1778058,False,0.3649048568719356,640010,7421.0,,,,,,,,,0.3888888888888889,0.6111111111111112,,,,,,,,
NC_021725,Lactobacillus rhamnosus LOCK908,"Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Lactobacillus","(2990156.0, 2990900.0)","(1351.0, 1523.0)",,,2990900,False,0.4676281386873516,1975,,,,,,,,,,1.0,,,,,,,,,
NC_022592,Clostridium autoethanogenum DSM 10061,"Bacteria, Firmicutes, Clostridia, Clostridiales, Clostridiaceae, Clostridium","(2263769.0, 2264024.0)","(2261819.0, 2262415.0)",,,4352205,False,0.3109189479815404,2276351,2067.0,,,,,,,,,0.6428571428571429,0.3571428571428571,,,,,,,,
NZ_AP012332,"Gardnerella vaginalis ATCC 14018 = JCM 11026 DNA, complete genome.","Bacteria, Actinobacteria, Bifidobacteriales, Bifidobacteriaceae, Gardnerella","(1666998.0, 1667406.0)","(1609.0, 2033.0)",,,1667406,False,0.4136341119079576,2315,926004.0,1209254.0,142933.0,,,,,,,0.75,0.0833333333333333,0.0833333333333333,0.0833333333333333,,,,,,
NC_022226,Staphylococcus aureus subsp. aureus CN1,"Bacteria, Firmicutes, Bacilli, Bacillales, Staphylococcus","(2751068.0, 516.0)","(1879.0, 2155.0)",,,2751266,False,0.3279686515226081,12049,241404.0,,,,,,,,,0.9,0.1,,,,,,,,
NZ_CP020833,"Listeria monocytogenes strain CFSAN004330 chromosome, complete genome.","Bacteria, Firmicutes, Bacilli, Bacillales, Listeriaceae, Listeria","(2975837.0, 2976340.0)","(1357.0, 1549.0)",,,2976340,False,0.3792933603015784,2975191,,,,,,,,,,1.0,,,,,,,,,
NZ_CP015607,"Bacillus safensis strain U14-5, complete genome.","Bacteria, Firmicutes, Bacilli, Bacillales, Bacillaceae, Bacillus","(181121.0, 181740.0)","(179584.0, 179779.0)",,,4070488,False,0.4140884336227007,128702,,,,,,,,,,1.0,,,,,,,,,
NC_016934,Mycobacterium tuberculosis UT205,"Bacteria, Actinobacteria, Actinobacteridae, Actinomycetales, Corynebacterineae, Mycobacteriaceae, Mycobacterium, Mycobacterium tuberculosis complex","(4417486.0, 4418088.0)","(1525.0, 2051.0)",,,4418088,False,0.6330129685058333,4417777,,,,,,,,,,1.0,,,,,,,,,
NZ_CP006903,"Clostridium botulinum 202F, complete genome.","Bacteria, Firmicutes, Clostridia, Clostridiales, Clostridiaceae, Clostridium","(2597199.0, 2597458.0)","(2595294.0, 2595827.0)",,,3874462,False,0.2742491731755273,2595719,,,,,,,,,,1.0,,,,,,,,,
NZ_CP011489,"Actinobacteria bacterium IMCC26256, complete genome.","Bacteria, Actinobacteria","(2461747.0, 399.0)","(1909.0, 2118.0)",,,2461858,False,0.5544933948261841,2008,,,,,,,,,,1.0,,,,,,,,,
NZ_CP017091,"Staphylococcus aureus subsp. aureus strain ISU926, complete genome.","Bacteria, Firmicutes, Bacilli, Bacillales, Staphylococcaceae, Staphylococcus","(2833013.0, 312.0)","(1675.0, 1951.0)",,,2833430,False,0.3300872087893471,28350,939429.0,,,,,,,,,0.6363636363636364,0.3636363636363636,,,,,,,,
NZ_CP024278,"Escherichia coli strain ATCC 43896 chromosome, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae, Escherichia","(4518984.0, 4519361.0)",,,,5088038,False,0.5072412981192358,4517520,435.0,,,,,,,,,0.6428571428571429,0.3571428571428571,,,,,,,,
NZ_CP009902,"Bacillus anthracis strain 2002013094, complete genome.","Bacteria, Firmicutes, Bacilli, Bacillales, Bacillaceae, Bacillus, Bacillus cereus group","(1854614.0, 1855177.0)","(1853095.0, 1853272.0)",,,5321900,False,0.3539343091752945,1852031,,,,,,,,,,1.0,,,,,,,,,
NZ_CP013285,"Listeria monocytogenes strain WSLC 1018, complete genome.","Bacteria, Firmicutes, Bacilli, Bacillales, Listeriaceae, Listeria","(938211.0, 938403.0)","(936350.0, 936854.0)",,,2942510,True,0.3799337980159795,936269,2939073.0,,,,,,,,,0.5625,0.4375,,,,,,,,
NZ_CP013698,"Corynebacterium pseudotuberculosis strain PO222/4-1, complete genome.","Bacteria, Actinobacteria, Corynebacteriales, Corynebacteriaceae, Corynebacterium","(2336533.0, 2337508.0)","(1813.0, 2052.0)",,,2337508,False,0.521833935969417,2336435,,,,,,,,,,1.0,,,,,,,,,
NZ_CP018331,"Corynebacterium diphtheriae strain B-D-16-78 chromosome, complete genome.","Bacteria, Actinobacteria, Corynebacteriales, Corynebacteriaceae, Corynebacterium","(1687915.0, 1688552.0)","(1685310.0, 1686234.0)",,,2474151,False,0.5355505787641902,1676847,1984568.0,1195267.0,,,,,,,,0.6428571428571429,0.2142857142857142,0.1428571428571428,,,,,,,
NC_021807,Streptococcus pyogenes HSC5,"Bacteria, Firmicutes, Bacilli, Lactobacillales, Streptococcaceae, Streptococcus","(1818351.0, 231.0)","(1588.0, 1742.0)",,,1818351,False,0.3854299857398269,3183,,,,,,,,,,1.0,,,,,,,,,
NZ_CP016072,"Staphylococcus pseudintermedius strain NA45, complete genome.","Bacteria, Firmicutes, Bacilli, Bacillales, Staphylococcaceae, Staphylococcus","(2840670.0, 2841212.0)","(1345.0, 1515.0)",,,2841212,False,0.3730830363943275,18685,,,,,,,,,,1.0,,,,,,,,,
NZ_CP015626,"Staphylococcus pseudintermedius strain 063228, complete genome.","Bacteria, Firmicutes, Bacilli, Bacillales, Staphylococcaceae, Staphylococcus","(2601915.0, 2602085.0)","(2600028.0, 2600570.0)",,,2766566,False,0.3739292682697611,2629757,,,,,,,,,,1.0,,,,,,,,,
NZ_CP021371,"Rhizobium sp. ACO-34A chromosome, complete genome.","Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Rhizobiaceae, Rhizobium/Agrobacterium group, Rhizobium","(1.0, 401.0)",,,,4754916,True,0.6115096460168802,444359,4735785.0,,,,,,,,,0.3571428571428571,0.6428571428571429,,,,,,,,
NC_021004,Streptococcus pneumoniae SPN033038 draft genome.,"Bacteria, Firmicutes, Bacilli, Lactobacillales, Streptococcaceae, Streptococcus","(933778.0, 933989.0)","(932258.0, 932415.0)",,,2133496,False,0.3958934068777255,932592,9094.0,1650868.0,,,,,,,,0.4736842105263157,0.4736842105263157,0.0526315789473684,,,,,,,
NC_016788,Corynebacterium diphtheriae HC04 chromosome,"Bacteria, Actinobacteria, Actinobacteridae, Actinomycetales, Corynebacterineae, Corynebacteriaceae, Corynebacterium","(2483408.0, 2484332.0)","(1678.0, 2315.0)",,,2484332,True,0.5345352392514366,2478998,1957366.0,258986.0,1747571.0,,,,,,,0.6,0.2,0.1333333333333333,0.0666666666666666,,,,,,
NC_021840,Listeria monocytogenes strain J1926,"Bacteria, Firmicutes, Bacilli, Bacillales, Listeriaceae, Listeria","(1843178.0, 1843682.0)","(1841629.0, 1841821.0)",,,2953708,True,0.3799217796749035,1842443,21870.0,,,,,,,,,0.25,0.75,,,,,,,,
NZ_CP005997,"Bacillus subtilis TOA, complete genome.","Bacteria, Firmicutes, Bacilli, Bacillales, Bacillaceae, Bacillus","(4057271.0, 409.0)","(1751.0, 1938.0)",,,4057487,False,0.4376381242872744,3237,,,,,,,,,,1.0,,,,,,,,,
NZ_CP011414,"Streptococcus pyogenes JRS4, complete genome.","Bacteria, Firmicutes, Bacilli, Lactobacillales, Streptococcaceae, Streptococcus","(1811968.0, 201.0)","(1558.0, 1711.0)",,,1811968,False,0.3862960052274654,4429,1650305.0,,,,,,,,,0.8181818181818182,0.1818181818181818,,,,,,,,
NZ_CP017676,"Bacillus subtilis strain VV2, complete genome.","Bacteria, Firmicutes, Bacilli, Bacillales, Bacillaceae, Bacillus","(1909861.0, 1910049.0)","(1907894.0, 1908519.0)",,,4013819,False,0.4387165938474057,1911527,4013712.0,,,,,,,,,0.8181818181818182,0.1818181818181818,,,,,,,,
NZ_CP017466,"Staphylococcus nepalensis strain JS11 chromosome, complete genome.","Bacteria, Firmicutes, Bacilli, Bacillales, Staphylococcaceae, Staphylococcus","(2941527.0, 359.0)","(1728.0, 1969.0)",,,2941886,False,0.3309665976179906,10261,,,,,,,,,,1.0,,,,,,,,,
NZ_CP014441,"Staphylococcus aureus strain USA300-SUR23, complete genome.","Bacteria, Firmicutes, Bacilli, Bacillales, Staphylococcaceae, Staphylococcus","(2915247.0, 543.0)","(1906.0, 2182.0)",,,2915433,False,0.3279159562233122,13131,,,,,,,,,,1.0,,,,,,,,,
NZ_CP007676,"Staphylococcus aureus strain HUV05, complete genome.","Bacteria, Firmicutes, Bacilli, Bacillales, Staphylococcaceae, Staphylococcus","(2841836.0, 543.0)","(1906.0, 2182.0)",,,2842022,False,0.3280308878678631,13281,,,,,,,,,,1.0,,,,,,,,,
NZ_CP017704,"Bacillus simplex NBRC 15720 = DSM 1321, complete genome.","Bacteria, Firmicutes, Bacilli, Bacillales, Bacillaceae, Bacillus","(2571100.0, 2571715.0)","(2569558.0, 2569749.0)",,,5645783,False,0.3989737118837192,2568486,5631574.0,,,,,,,,,0.9,0.1,,,,,,,,
NZ_CP009755,"Curtobacterium sp. MR_MD2014, complete genome.","Bacteria, Actinobacteria, Micrococcales, Microbacteriaceae, Curtobacterium","(3443255.0, 3443800.0)","(1468.0, 2037.0)",,,3443800,True,0.7195287182763227,43177,2911084.0,1222842.0,1734239.0,597013.0,2363301.0,921373.0,,,,0.0444444444444444,0.2222222222222222,0.2,0.2,0.1555555555555555,0.1111111111111111,0.0666666666666666,,,
NC_011886,Arthrobacter chlorophenolicus A6,"Bacteria, Actinobacteria, Actinobacteridae, Actinomycetales, Micrococcineae, Micrococcaceae, Arthrobacter","(4395065.0, 176.0)","(1599.0, 2126.0)",,,4395537,True,0.6627972873394081,4208622,1997943.0,521595.0,2852833.0,1295995.0,3247407.0,,,,,0.2571428571428571,0.3142857142857143,0.2571428571428571,0.0857142857142857,0.0571428571428571,0.0285714285714285,,,,
NZ_CP015378,"Fictibacillus phosphorivorans strain G25-29 chromosome, complete genome.","Bacteria, Firmicutes, Bacilli, Bacillales, Bacillaceae, Fictibacillus","(4216519.0, 4216690.0)","(4214269.0, 4215162.0)",,,4230665,False,0.3934958215788771,4218627,,,,,,,,,,1.0,,,,,,,,,
NZ_CP019743,"Lactobacillus brevis strain TMW 1.2111 chromosome, complete genome.","Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Lactobacillus","(2570713.0, 2571250.0)","(1360.0, 1628.0)",,,2571250,False,0.4581106465726786,2049,,,,,,,,,,1.0,,,,,,,,,
NZ_CP014835,"Streptococcus halotolerans strain HTS9 chromosome, complete genome.","Bacteria, Firmicutes, Bacilli, Lactobacillales, Streptococcaceae, Streptococcus","(1570262.0, 1570462.0)","(1568741.0, 1568893.0)",,,2182100,False,0.3924925530452317,1562807,306.0,,,,,,,,,0.6428571428571429,0.3571428571428571,,,,,,,,
NC_010556,Exiguobacterium sibiricum 255-15,"Bacteria, Firmicutes, Bacillales, Bacillaceae, Exiguobacterium","(3033816.0, 426.0)","(1822.0, 2008.0)",,,3034136,False,0.4771829608165224,23127,,,,,,,,,,1.0,,,,,,,,,
NZ_AP014696,"Clostridium botulinum DNA, complete genome, strain: 111.","Bacteria, Firmicutes, Clostridia, Clostridiales, Clostridiaceae, Clostridium","(3901177.0, 431.0)","(1779.0, 2040.0)",,,3901300,False,0.2827308845769359,57276,,,,,,,,,,1.0,,,,,,,,,
NZ_CP014204,"Clostridium baratii strain CDC51267 chromosome, complete genome.","Bacteria, Firmicutes, Clostridia, Clostridiales, Clostridiaceae, Clostridium","(1904513.0, 1905068.0)","(1902868.0, 1903147.0)",,,3091050,False,0.2839132333673024,3055472,,,,,,,,,,1.0,,,,,,,,,
NZ_CP017042,"Selenomonas sp. oral taxon 920 strain W5150 chromosome, complete genome.","Bacteria, Firmicutes, Negativicutes, Selenomonadales, Selenomonadaceae, Selenomonas","(15843.0, 16197.0)","(14081.0, 14378.0)",,,2374300,False,0.5604279155961757,1768,,,,,,,,,,1.0,,,,,,,,,
NC_020537,Staphylococcus aureus subsp. aureus ST228 complete genome,"Bacteria, Firmicutes, Bacilli, Bacillales, Staphylococcus","(2758282.0, 516.0)","(1879.0, 2155.0)",,,2759263,False,0.3285214203937791,12925,,,,,,,,,,1.0,,,,,,,,,
NC_016799,Corynebacterium diphtheriae 31A chromosome,"Bacteria, Actinobacteria, Actinobacteridae, Actinomycetales, Corynebacterineae, Corynebacteriaceae, Corynebacterium","(2534211.0, 2535346.0)","(1471.0, 2108.0)",,,2535346,False,0.5362120199767606,2522802,314170.0,,,,,,,,,0.6428571428571429,0.3571428571428571,,,,,,,,
NZ_CP011325,"Streptococcus agalactiae strain HN016, complete genome.","Bacteria, Firmicutes, Bacilli, Lactobacillales, Streptococcaceae, Streptococcus","(2064615.0, 100.0)","(1463.0, 1616.0)",,,2064722,False,0.3565734273185446,129,,,,,,,,,,1.0,,,,,,,,,
NC_020506,Corynebacterium callunae DSM 20147,"Bacteria, Actinobacteria, Actinobacteridae, Actinomycetales, Corynebacterineae, Corynebacteriaceae, Corynebacterium","(2838669.0, 2839551.0)","(1585.0, 2319.0)",,,2839551,False,0.5239109986050612,9192,543781.0,,,,,,,,,0.8181818181818182,0.1818181818181818,,,,,,,,
NC_020526,Streptococcus suis SC070731,"Bacteria, Firmicutes, Bacilli, Lactobacillales, Streptococcaceae, Streptococcus","(2138367.0, 2138568.0)","(1375.0, 1527.0)",,,2138568,False,0.4120691977061286,2136957,,,,,,,,,,1.0,,,,,,,,,
NZ_CP015438,"Anoxybacillus amylolyticus strain DSM 15939 chromosome, complete genome.","Bacteria, Firmicutes, Bacilli, Bacillales, Bacillaceae, Anoxybacillus","(192954.0, 193467.0)","(191437.0, 191606.0)",,,2834744,False,0.4368606124574212,188473,,,,,,,,,,1.0,,,,,,,,,
NZ_CP007600,"Listeria monocytogenes strain CFSAN006122, complete genome.","Bacteria, Firmicutes, Bacilli, Bacillales, Listeriaceae, Listeria","(251359.0, 251863.0)","(249810.0, 250002.0)",,,2906670,False,0.3802695180395435,2905767,,,,,,,,,,1.0,,,,,,,,,
NZ_CP009335,"Bacillus thuringiensis strain HD1011, complete genome.","Bacteria, Firmicutes, Bacilli, Bacillales, Bacillaceae, Bacillus, Bacillus cereus group","(1174118.0, 1174295.0)","(1172212.0, 1172776.0)",,,5232696,False,0.3547419915087748,1170063,5232401.0,,,,,,,,,0.6,0.4,,,,,,,,
NZ_CP009369,"Bacillus cereus strain FM1, complete genome.","Bacteria, Firmicutes, Bacilli, Bacillales, Bacillaceae, Bacillus, Bacillus cereus group","(4996381.0, 4996945.0)","(4994862.0, 4995039.0)",,,5295158,False,0.355059849016781,4993798,2008.0,,,,,,,,,0.6,0.4,,,,,,,,
NZ_CP017762,"Virgibacillus sp. 6R chromosome, complete genome.","Bacteria, Firmicutes, Bacilli, Bacillales, Bacillaceae, Virgibacillus","(2374760.0, 2375066.0)","(2372299.0, 2373418.0)",,,4749385,False,0.3732754872472962,2378158,,,,,,,,,,1.0,,,,,,,,,
NZ_CP018004,"Enterococcus faecalis strain L9 chromosome, complete genome.","Bacteria, Firmicutes, Bacilli, Lactobacillales, Enterococcaceae, Enterococcus","(2692576.0, 58.0)","(1403.0, 1603.0)",,,2693037,False,0.3772851988294257,2686761,,,,,,,,,,1.0,,,,,,,,,
NZ_CP017305,"Chlorobaculum limnaeum strain DSM 1677, complete genome.","Bacteria, Chlorobi, Chlorobia, Chlorobiales, Chlorobiaceae, Chlorobaculum","(2796994.0, 2797276.0)","(2795105.0, 2795511.0)",,,2797276,False,0.5638807182416036,2796357,,,,,,,,,,1.0,,,,,,,,,
NZ_CP021532,"Escherichia coli strain AR_0149, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae, Escherichia","(312289.0, 312666.0)",,,,4830167,False,0.5079903034408542,228417,,,,,,,,,,1.0,,,,,,,,,
NZ_CP014953,Mycobacterium abscessus strain FLAC007 chromosome,"Bacteria, Actinobacteria, Corynebacteriales, Mycobacteriaceae,Mycobacterium","(5064356.0, 5064478.0)",,,,5064478,False,0.6414191156521956,5064228,1731265.0,,,,,,,,,0.9,0.1,,,,,,,,
NZ_CP014793,"Bacillus licheniformis strain SCDB 34, complete genome.","Bacteria, Firmicutes, Bacilli, Bacillales, Bacillaceae, Bacillus","(2805235.0, 2805410.0)","(2803255.0, 2803893.0)",,,4475542,False,0.4569392936095784,2846081,361031.0,2024.0,,,,,,,,0.5833333333333334,0.3333333333333333,0.0833333333333333,,,,,,,
NZ_CP009236,"Lactobacillus plantarum strain 5-2, complete genome.","Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Lactobacillus","(3237148.0, 3237652.0)","(1369.0, 1545.0)",,,3237652,False,0.4465909245341994,3235942,,,,,,,,,,1.0,,,,,,,,,
NZ_CP015966,"Lactobacillus plantarum strain LZ206 chromosome, complete genome.","Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Lactobacillus","(2533016.0, 2533520.0)","(2531471.0, 2531647.0)",,,3212951,False,0.4464465844639398,2530446,7.0,,,,,,,,,0.9,0.1,,,,,,,,
NC_020229,Lactobacillus plantarum ZJ316,"Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Lactobacillus","(245534.0, 245710.0)","(243664.0, 244207.0)",,,3203964,False,0.4464919081487807,246745,3203959.0,,,,,,,,,0.75,0.25,,,,,,,,
NZ_CP012047,"Tetragenococcus halophilus strain MJ4, complete genome.","Bacteria, Firmicutes, Bacilli, Lactobacillales, Enterococcaceae, Tetragenococcus","(2388939.0, 2389470.0)","(1336.0, 1493.0)",,,2389470,False,0.359892361067517,2388457,,,,,,,,,,1.0,,,,,,,,,
NZ_CP011361,"Salimicrobium jeotgali strain MJ3, complete genome.","Bacteria, Firmicutes, Bacilli, Bacillales, Bacillaceae, Salimicrobium","(6492.0, 7102.0)","(4973.0, 5147.0)",,,2698725,False,0.4651437252776774,63,,,,,,,,,,1.0,,,,,,,,,
NZ_CP020449,"Streptococcus agalactiae strain FDAARGOS_254 chromosome, complete genome.","Bacteria, Firmicutes, Bacilli, Lactobacillales, Streptococcaceae, Streptococcus","(359924.0, 360130.0)","(358408.0, 358561.0)",,,2218698,False,0.3574862374239306,359657,2218663.0,1115546.0,,,,,,,,0.6923076923076923,0.2307692307692307,0.0769230769230769,,,,,,,
NZ_CP021058,"Macrococcus caseolyticus strain IMD0819 chromosome, complete genome.","Bacteria, Firmicutes, Bacilli, Bacillales, Staphylococcaceae, Macrococcus","(2275176.0, 45.0)","(1384.0, 1556.0)",,,2275603,False,0.3669277989174737,2540,1700199.0,,,,,,,,,0.9,0.1,,,,,,,,
NZ_CP024645,"Rhizobacter gummiphilus strain NBRC 109400 chromosome, complete genome.","Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Rhizobacter","(5988750.0, 5989100.0)",,,,6398100,False,0.697235116675263,62687,3546079.0,2806786.0,660024.0,4690118.0,,,,,,0.6428571428571429,0.1428571428571428,0.0714285714285714,0.0714285714285714,0.0714285714285714,,,,,
NZ_CP014856,"Lysinibacillus sphaericus III(3)7, complete genome.","Bacteria, Firmicutes, Bacilli, Bacillales, Bacillaceae, Lysinibacillus","(739787.0, 739956.0)","(737829.0, 738436.0)",,,4663526,False,0.3732083835278285,734919,,,,,,,,,,1.0,,,,,,,,,
NC_012563,Clostridium botulinum A2 str. Kyoto,"Bacteria, Firmicutes, Clostridia, Clostridiales, Clostridiaceae, Clostridium","(4154881.0, 156.0)","(1495.0, 1756.0)",,,4155278,False,0.2821101259650979,4155134,,,,,,,,,,1.0,,,,,,,,,
NZ_CP009318,"Bacillus cereus 03BB102, complete genome.","Bacteria, Firmicutes, Bacilli, Bacillales, Bacillaceae, Bacillus, Bacillus cereus group","(72498.0, 72675.0)","(70592.0, 71156.0)",,,5268427,False,0.3543528267545512,68443,,,,,,,,,,1.0,,,,,,,,,
NC_012815,Bifidobacterium animalis subsp. lactis DSM 10140,"Bacteria, Actinobacteria, Actinobacteridae, Bifidobacteriales, Bifidobacteriaceae, Bifidobacterium","(1938270.0, 133.0)","(1886.0, 2488.0)",,,1938483,False,0.6048203672665687,3738,530645.0,,,,,,,,,0.5625,0.4375,,,,,,,,
NZ_CP009247,"Corynebacterium frankenforstense DSM 45800 strain ST18, complete genome.","Bacteria, Actinobacteria, Corynebacteriales, Corynebacteriaceae, Corynebacterium","(2603363.0, 81.0)","(2056.0, 3280.0)",,,2604152,False,0.7150657872505138,32806,1355313.0,2013043.0,1599212.0,724458.0,2377976.0,987369.0,,,,0.1836734693877551,0.1836734693877551,0.1836734693877551,0.1428571428571428,0.1428571428571428,0.1020408163265306,0.0612244897959183,,,
NZ_CP015318,Mesorhizobium amorphae CCNWGS0123,"Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales,Phyllobacteriaceae, Mesorhizobium","(1642251.0, 1643093.0)",,,,6268270,True,0.6343597196674681,1654470,6268244.0,3354332.0,885065.0,2781915.0,,,,,,0.125,0.375,0.2916666666666667,0.125,0.0833333333333333,,,,,
NZ_CP007526,"Listeria monocytogenes serotype 4b str. 81-0592, complete genome.","Bacteria, Firmicutes, Bacilli, Bacillales, Listeriaceae, Listeria","(2975678.0, 317.0)","(1674.0, 1866.0)",,,2975864,False,0.3795532994787396,2974960,1015397.0,,,,,,,,,0.9,0.1,,,,,,,,
NZ_CP006861,"Listeria monocytogenes serotype 1/2a str. 10-1047, complete genome.","Bacteria, Firmicutes, Bacilli, Bacillales, Listeriaceae, Listeria","(2997890.0, 187.0)","(2996341.0, 2996533.0)",,,2998206,False,0.3796813828002479,265,,,,,,,,,,1.0,,,,,,,,,
NC_020291,Clostridium saccharoperbutylacetonicum N1-4(HMT),"Bacteria, Firmicutes, Clostridia, Clostridiales, Clostridiaceae, Clostridium","(6529854.0, 100.0)","(1457.0, 1717.0)",,,6530257,False,0.2954141008539174,6523856,,,,,,,,,,1.0,,,,,,,,,
NZ_CP015282,"Streptococcus salivarius strain ATCC 27945, complete genome.","Bacteria, Firmicutes, Bacilli, Lactobacillales, Streptococcaceae, Streptococcus","(1516576.0, 1516813.0)","(1515056.0, 1515210.0)",,,2108274,False,0.4024410489338672,1515886,,,,,,,,,,1.0,,,,,,,,,
NC_016779,Bacillus cereus F837/76 chromosome,"Bacteria, Firmicutes, Bacillales, Bacillaceae, Bacillus, Bacillus cereus group","(5222749.0, 407.0)","(1749.0, 1926.0)",,,5222906,False,0.353741001656932,5219828,,,,,,,,,,1.0,,,,,,,,,
NZ_CP009557,"Clostridium perfringens strain FORC_003, complete genome.","Bacteria, Firmicutes, Clostridia, Clostridiales, Clostridiaceae, Clostridium","(3337737.0, 235.0)","(1610.0, 1903.0)",,,3338532,False,0.2843387452928413,3338053,,,,,,,,,,1.0,,,,,,,,,
NZ_CP014023,"Staphylococcus lugdunensis strain FDAARGOS_143, complete genome.","Bacteria, Firmicutes, Bacilli, Bacillales, Staphylococcaceae, Staphylococcus","(1977594.0, 1978243.0)","(1975940.0, 1976225.0)",,,2613879,False,0.3394904660850789,1962407,,,,,,,,,,1.0,,,,,,,,,
NZ_CP010088,"Bacillus thuringiensis strain 97-27, complete genome.","Bacteria, Firmicutes, Bacilli, Bacillales, Bacillaceae, Bacillus, Bacillus cereus group","(2432601.0, 2433165.0)","(2431082.0, 2431259.0)",,,5235838,False,0.3539975835768792,2435310,,,,,,,,,,1.0,,,,,,,,,
NZ_CP014907,"Lactobacillus lindneri strain TMW 1.481 chromosome, complete genome.","Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Lactobacillus","(314576.0, 315064.0)","(313029.0, 313231.0)",,,1416623,False,0.342585147918677,313430,554971.0,,,,,,,,,0.9,0.1,,,,,,,,
NZ_CP019963,"Corynebacterium stationis strain LMG 21670 chromosome, complete genome.","Bacteria, Actinobacteria, Corynebacteriales, Corynebacteriaceae, Corynebacterium","(2676735.0, 2677478.0)","(2674102.0, 2674898.0)",,,2871159,False,0.5482670935326117,2770756,2370705.0,,,,,,,,,0.7619047619047619,0.238095238095238,,,,,,,,
NZ_CP015731,"Exiguobacterium sp. U13-1, complete genome.","Bacteria, Firmicutes, Bacilli, Bacillales, Bacillales Family XII. Incertae Sedis, Exiguobacterium","(428959.0, 429149.0)","(426830.0, 427566.0)",,,3208634,False,0.4712999363592108,444230,,,,,,,,,,1.0,,,,,,,,,
NZ_CP014139,"Streptococcus pyogenes strain MEW123, complete genome.","Bacteria, Firmicutes, Bacilli, Lactobacillales, Streptococcaceae, Streptococcus","(1.0, 232.0)","(1589.0, 1742.0)",,,1878699,False,0.3828596278594921,5068,1695582.0,,,,,,,,,0.9,0.1,,,,,,,,
NZ_CP012018,"Staphylococcus aureus subsp. aureus strain Gv88, complete genome.","Bacteria, Firmicutes, Bacilli, Bacillales, Staphylococcaceae, Staphylococcus","(2987798.0, 499.0)","(1862.0, 2138.0)",,,2988028,False,0.3290019370635081,15865,,,,,,,,,,1.0,,,,,,,,,
NZ_CP020619,"Staphylococcus aureus strain JE2 chromosome, complete genome.","Bacteria, Firmicutes, Bacilli, Bacillales, Staphylococcaceae, Staphylococcus","(2873670.0, 2874399.0)","(1363.0, 1639.0)",,,2874399,False,0.3278414026723499,12668,,,,,,,,,,1.0,,,,,,,,,
NZ_CP008776,"Streptococcus pyogenes strain 5448, complete genome.","Bacteria, Firmicutes, Bacilli, Lactobacillales, Streptococcaceae, Streptococcus","(1829516.0, 231.0)","(1588.0, 1741.0)",,,1829516,False,0.3849887073958358,5091,,,,,,,,,,1.0,,,,,,,,,
NC_017022,Enterococcus faecium Aus0004 chromosome,"Bacteria, Firmicutes, Lactobacillales, Enterococcaceae, Enterococcus","(2954773.0, 2955294.0)","(1336.0, 1532.0)",,,2955294,False,0.3836454173425723,2945637,,,,,,,,,,1.0,,,,,,,,,
NZ_CP010052,"Bacillus subtilis subsp. subtilis str. 168, complete genome.","Bacteria, Firmicutes, Bacilli, Bacillales, Bacillaceae, Bacillus","(4215403.0, 409.0)","(1751.0, 1938.0)",,,4215619,False,0.4351451115482684,3237,,,,,,,,,,1.0,,,,,,,,,
NZ_CP010796,"Carnobacterium sp. CP1, complete genome.","Bacteria, Firmicutes, Bacilli, Lactobacillales, Carnobacteriaceae, Carnobacterium","(1810787.0, 1811053.0)","(1808576.0, 1809448.0)",,,2605518,False,0.3812884808318346,1785497,1582.0,,,,,,,,,0.3571428571428571,0.6428571428571429,,,,,,,,
